Date,return,label,ticker
28-01-1987,0.137931054470249,0,AFAM
29-01-1987,0.0,0,AFAM
30-01-1987,0.0,0,AFAM
02-02-1987,0.0,0,AFAM
03-02-1987,0.0,0,AFAM
04-02-1987,0.0,0,AFAM
05-02-1987,0.0,0,AFAM
06-02-1987,0.0,0,AFAM
09-02-1987,0.0,0,AFAM
10-02-1987,0.0,0,AFAM
11-02-1987,0.0,0,AFAM
12-02-1987,0.0,0,AFAM
13-02-1987,0.0,0,AFAM
17-02-1987,0.0,0,AFAM
18-02-1987,0.0,0,AFAM
19-02-1987,0.0,0,AFAM
20-02-1987,0.0,0,AFAM
23-02-1987,0.0,0,AFAM
24-02-1987,0.0,0,AFAM
25-02-1987,0.0,0,AFAM
26-02-1987,0.0,0,AFAM
27-02-1987,0.0,0,AFAM
02-03-1987,0.0,0,AFAM
03-03-1987,0.0,0,AFAM
04-03-1987,0.0,0,AFAM
05-03-1987,0.0,0,AFAM
06-03-1987,0.0,0,AFAM
09-03-1987,0.0,0,AFAM
10-03-1987,0.0,0,AFAM
11-03-1987,0.0,0,AFAM
12-03-1987,0.030303008693047806,0,AFAM
13-03-1987,0.0,0,AFAM
16-03-1987,0.0,0,AFAM
17-03-1987,0.029411744348381008,0,AFAM
18-03-1987,0.02857150541476572,0,AFAM
19-03-1987,0.0,0,AFAM
20-03-1987,0.0,0,AFAM
23-03-1987,0.0,0,AFAM
24-03-1987,0.0,0,AFAM
25-03-1987,0.0,0,AFAM
26-03-1987,0.0,0,AFAM
27-03-1987,0.0,0,AFAM
30-03-1987,0.0,0,AFAM
31-03-1987,0.0,0,AFAM
01-04-1987,0.0,0,AFAM
02-04-1987,0.0,0,AFAM
03-04-1987,0.0,0,AFAM
06-04-1987,0.0,0,AFAM
07-04-1987,0.027777757025334804,0,AFAM
08-04-1987,0.0,0,AFAM
09-04-1987,0.0,1,AFAM
10-04-1987,-0.02702700738117858,0,AFAM
13-04-1987,0.0,0,AFAM
14-04-1987,0.0,0,AFAM
15-04-1987,0.0,0,AFAM
16-04-1987,0.027777757025334804,1,AFAM
20-04-1987,-0.02702700738117858,0,AFAM
21-04-1987,0.027777757025334804,0,AFAM
22-04-1987,0.0,0,AFAM
23-04-1987,0.0,1,AFAM
24-04-1987,-0.02702700738117858,0,AFAM
27-04-1987,0.0,1,AFAM
28-04-1987,-0.05555560743666277,0,AFAM
29-04-1987,0.0,0,AFAM
30-04-1987,0.0,0,AFAM
01-05-1987,0.0,0,AFAM
04-05-1987,0.0,0,AFAM
05-05-1987,0.0,0,AFAM
06-05-1987,0.058823587576054326,0,AFAM
07-05-1987,0.0,0,AFAM
08-05-1987,0.0,0,AFAM
11-05-1987,0.027777757025334804,0,AFAM
12-05-1987,0.0,0,AFAM
13-05-1987,0.02702700738117869,0,AFAM
14-05-1987,0.0,0,AFAM
15-05-1987,0.0,0,AFAM
18-05-1987,0.0,0,AFAM
19-05-1987,0.0,0,AFAM
20-05-1987,0.0,0,AFAM
21-05-1987,0.0,0,AFAM
22-05-1987,0.0,0,AFAM
26-05-1987,0.02631577084822223,0,AFAM
27-05-1987,0.05128210211939943,0,AFAM
28-05-1987,0.12195121151244304,0,AFAM
29-05-1987,0.0,0,AFAM
01-06-1987,0.0,0,AFAM
02-06-1987,0.0,0,AFAM
03-06-1987,0.0,0,AFAM
04-06-1987,0.0,0,AFAM
05-06-1987,0.0,0,AFAM
08-06-1987,0.0,0,AFAM
09-06-1987,0.0,0,AFAM
10-06-1987,0.0,0,AFAM
11-06-1987,0.0,0,AFAM
12-06-1987,0.0,0,AFAM
15-06-1987,0.0,0,AFAM
16-06-1987,0.0,0,AFAM
17-06-1987,0.0,0,AFAM
18-06-1987,0.0,0,AFAM
19-06-1987,0.0,0,AFAM
22-06-1987,0.0,0,AFAM
23-06-1987,0.0,0,AFAM
24-06-1987,0.0,0,AFAM
25-06-1987,0.0,0,AFAM
26-06-1987,0.0,0,AFAM
29-06-1987,0.0,1,AFAM
30-06-1987,-0.021739187631497625,0,AFAM
01-07-1987,0.0,0,AFAM
02-07-1987,0.0,0,AFAM
06-07-1987,0.0,0,AFAM
07-07-1987,0.0,0,AFAM
08-07-1987,0.0,0,AFAM
09-07-1987,0.0,0,AFAM
10-07-1987,0.0,0,AFAM
13-07-1987,0.0,0,AFAM
14-07-1987,0.0,0,AFAM
15-07-1987,0.0,0,AFAM
16-07-1987,0.0,0,AFAM
17-07-1987,0.0,0,AFAM
20-07-1987,0.0,0,AFAM
21-07-1987,0.0,1,AFAM
22-07-1987,-0.022222207280462203,0,AFAM
23-07-1987,0.0,0,AFAM
24-07-1987,0.0,0,AFAM
27-07-1987,0.0,0,AFAM
28-07-1987,0.0,0,AFAM
29-07-1987,0.0,0,AFAM
30-07-1987,0.0,0,AFAM
31-07-1987,0.0,0,AFAM
03-08-1987,0.0,0,AFAM
04-08-1987,0.0,0,AFAM
05-08-1987,0.0,0,AFAM
06-08-1987,0.0,0,AFAM
07-08-1987,0.0,0,AFAM
10-08-1987,0.0,0,AFAM
11-08-1987,0.0,0,AFAM
12-08-1987,0.0,0,AFAM
13-08-1987,0.0,0,AFAM
14-08-1987,0.0,0,AFAM
17-08-1987,0.0,0,AFAM
18-08-1987,0.0,0,AFAM
19-08-1987,0.0,1,AFAM
20-08-1987,-0.02272725709862422,1,AFAM
21-08-1987,-0.023255797589473826,0,AFAM
24-08-1987,0.0,0,AFAM
25-08-1987,0.0,0,AFAM
26-08-1987,0.0,0,AFAM
27-08-1987,0.0,0,AFAM
28-08-1987,0.0,0,AFAM
31-08-1987,0.0,0,AFAM
01-09-1987,0.0,0,AFAM
02-09-1987,0.0,0,AFAM
03-09-1987,0.0,0,AFAM
04-09-1987,0.0,0,AFAM
08-09-1987,0.0,0,AFAM
09-09-1987,0.0,0,AFAM
10-09-1987,0.0,0,AFAM
11-09-1987,0.0,0,AFAM
14-09-1987,0.0,0,AFAM
15-09-1987,0.0,0,AFAM
16-09-1987,0.0,1,AFAM
17-09-1987,-0.04761909335912695,0,AFAM
18-09-1987,0.02500006723792003,0,AFAM
21-09-1987,0.0,1,AFAM
22-09-1987,-0.024390307900455044,0,AFAM
23-09-1987,0.0,0,AFAM
24-09-1987,0.0,0,AFAM
25-09-1987,0.0,0,AFAM
28-09-1987,0.0,0,AFAM
29-09-1987,0.0,0,AFAM
30-09-1987,0.0,0,AFAM
01-10-1987,0.0,0,AFAM
02-10-1987,0.0,0,AFAM
05-10-1987,0.0,0,AFAM
06-10-1987,0.0,0,AFAM
07-10-1987,0.0,0,AFAM
08-10-1987,0.02500006723792003,0,AFAM
09-10-1987,0.024390225902996887,0,AFAM
12-10-1987,0.0,0,AFAM
13-10-1987,0.0,1,AFAM
14-10-1987,-0.023809506656993884,0,AFAM
15-10-1987,0.0,0,AFAM
16-10-1987,0.024390225902996887,1,AFAM
19-10-1987,-0.04761909335912695,1,AFAM
20-10-1987,-0.04999996638103987,0,AFAM
21-10-1987,0.0,1,AFAM
22-10-1987,-0.052631541696444684,1,AFAM
23-10-1987,-0.1111111214873326,1,AFAM
26-10-1987,-0.06250005909582446,0,AFAM
27-10-1987,0.0,0,AFAM
28-10-1987,0.0,1,AFAM
29-10-1987,-0.06666662184138661,0,AFAM
30-10-1987,0.0714285199709821,0,AFAM
02-11-1987,0.0333334229838933,0,AFAM
03-11-1987,0.0,1,AFAM
04-11-1987,-0.032258148476063564,0,AFAM
05-11-1987,0.0,0,AFAM
06-11-1987,0.06666673390458677,1,AFAM
09-11-1987,-0.06250005909582446,0,AFAM
