Date,return,label,ticker
22-10-1992,0.08108108108108114,0,VTNR
23-10-1992,0.10000000000000009,1,VTNR
26-10-1992,-0.06818181818181823,0,VTNR
27-10-1992,0.024390243902439046,0,VTNR
28-10-1992,0.0,0,VTNR
29-10-1992,0.04761904761904767,1,VTNR
30-10-1992,-0.045454545454545414,1,VTNR
02-11-1992,-0.09523809523809523,1,VTNR
03-11-1992,-0.07894736842105265,1,VTNR
04-11-1992,-0.02857142857142858,0,VTNR
05-11-1992,0.0,0,VTNR
06-11-1992,0.0,0,VTNR
09-11-1992,0.02941176470588225,0,VTNR
10-11-1992,0.08571428571428563,0,VTNR
11-11-1992,0.09221054344846502,1,VTNR
12-11-1992,-0.060331549049809974,0,VTNR
13-11-1992,0.0,0,VTNR
16-11-1992,0.02564102564102555,0,VTNR
17-11-1992,0.07499999999999996,1,VTNR
18-11-1992,-0.011534868580426405,0,VTNR
19-11-1992,0.011669474434430116,0,VTNR
20-11-1992,0.023255813953488413,1,VTNR
23-11-1992,-0.022727272727272707,0,VTNR
24-11-1992,0.023255813953488413,0,VTNR
25-11-1992,0.0,1,VTNR
27-11-1992,-0.022727272727272707,0,VTNR
30-11-1992,0.0,1,VTNR
01-12-1992,-0.023255813953488413,1,VTNR
02-12-1992,-0.0714285714285714,1,VTNR
03-12-1992,-0.02564102564102566,0,VTNR
04-12-1992,0.05263157894736836,0,VTNR
07-12-1992,0.0,0,VTNR
08-12-1992,0.050000000000000044,0,VTNR
09-12-1992,0.0,0,VTNR
10-12-1992,0.0,0,VTNR
11-12-1992,0.0,1,VTNR
14-12-1992,-0.04761904761904767,0,VTNR
15-12-1992,0.0,0,VTNR
16-12-1992,0.0,0,VTNR
17-12-1992,0.050000000000000044,1,VTNR
18-12-1992,-0.04761904761904767,0,VTNR
21-12-1992,0.0,0,VTNR
22-12-1992,0.2250000000000001,0,VTNR
23-12-1992,0.20408163265306123,0,VTNR
24-12-1992,0.0,0,VTNR
28-12-1992,0.06779661016949157,1,VTNR
29-12-1992,-0.031746031746031744,1,VTNR
30-12-1992,-0.032786885245901676,0,VTNR
31-12-1992,0.03389830508474567,0,VTNR
04-01-1993,0.08196721311475419,1,VTNR
05-01-1993,-0.030303030303030276,0,VTNR
06-01-1993,0.328125,1,VTNR
07-01-1993,-0.08235294117647063,0,VTNR
08-01-1993,0.05128205128205132,0,VTNR
11-01-1993,0.04878048780487809,1,VTNR
12-01-1993,-0.05813953488372092,0,VTNR
13-01-1993,0.04938271604938271,1,VTNR
14-01-1993,-0.03529411764705881,0,VTNR
15-01-1993,0.012195121951219523,0,VTNR
18-01-1993,0.012048192771084265,1,VTNR
19-01-1993,-0.04761904761904767,1,VTNR
20-01-1993,-0.050000000000000044,1,VTNR
21-01-1993,-0.03947368421052633,0,VTNR
22-01-1993,0.0547945205479452,0,VTNR
25-01-1993,0.06493506493506485,1,VTNR
26-01-1993,-0.024390243902439046,1,VTNR
27-01-1993,-0.07499999999999996,1,VTNR
28-01-1993,-0.06756756756756754,0,VTNR
29-01-1993,0.04347826086956519,0,VTNR
01-02-1993,0.0,0,VTNR
02-02-1993,0.04166666666666674,0,VTNR
03-02-1993,0.01333333333333342,1,VTNR
04-02-1993,-0.02631578947368418,1,VTNR
05-02-1993,-0.027027027027026973,1,VTNR
08-02-1993,-0.09722222222222221,0,VTNR
09-02-1993,0.01538461538461533,1,VTNR
10-02-1993,-0.06060606060606055,0,VTNR
11-02-1993,0.032258064516129004,0,VTNR
12-02-1993,0.046875,1,VTNR
16-02-1993,-0.08955223880597019,1,VTNR
17-02-1993,-0.016393442622950838,0,VTNR
18-02-1993,0.050000000000000044,1,VTNR
19-02-1993,-0.04761904761904767,1,VTNR
22-02-1993,-0.06666666666666665,1,VTNR
23-02-1993,-0.0714285714285714,0,VTNR
24-02-1993,0.0,1,VTNR
25-02-1993,-0.019230769230769273,0,VTNR
26-02-1993,0.019607843137254832,0,VTNR
01-03-1993,0.05769230769230771,0,VTNR
02-03-1993,0.09090909090909083,1,VTNR
03-03-1993,-0.033333333333333326,0,VTNR
04-03-1993,0.0,0,VTNR
05-03-1993,0.051724137931034475,0,VTNR
08-03-1993,0.08196721311475419,0,VTNR
09-03-1993,0.0,1,VTNR
10-03-1993,-0.015151515151515138,1,VTNR
11-03-1993,-0.03076923076923077,0,VTNR
12-03-1993,0.04761904761904767,1,VTNR
15-03-1993,-0.030303030303030276,0,VTNR
16-03-1993,0.015625,1,VTNR
17-03-1993,-0.07692307692307687,0,VTNR
18-03-1993,0.03333333333333344,0,VTNR
19-03-1993,0.032258064516129004,1,VTNR
22-03-1993,-0.0625,1,VTNR
23-03-1993,-0.033333333333333326,1,VTNR
24-03-1993,-0.051724137931034475,1,VTNR
25-03-1993,-0.018181818181818188,1,VTNR
26-03-1993,-0.05555555555555558,0,VTNR
29-03-1993,0.0,0,VTNR
30-03-1993,0.03921568627450989,1,VTNR
31-03-1993,-0.09433962264150941,0,VTNR
01-04-1993,0.0625,1,VTNR
02-04-1993,-0.05882352941176472,1,VTNR
05-04-1993,-0.02083333333333337,0,VTNR
06-04-1993,0.06382978723404253,0,VTNR
07-04-1993,0.0,1,VTNR
08-04-1993,-0.020000000000000018,1,VTNR
12-04-1993,-0.12244897959183676,0,VTNR
13-04-1993,0.023255813953488413,0,VTNR
14-04-1993,0.09090909090909083,0,VTNR
15-04-1993,0.14583333333333326,1,VTNR
16-04-1993,-0.036363636363636376,0,VTNR
19-04-1993,0.037735849056603765,1,VTNR
20-04-1993,-0.036363636363636376,0,VTNR
21-04-1993,0.018867924528301883,1,VTNR
22-04-1993,-0.01851851851851849,0,VTNR
23-04-1993,0.0,0,VTNR
26-04-1993,0.05660377358490565,1,VTNR
27-04-1993,-0.017857142857142905,0,VTNR
28-04-1993,0.036363636363636376,0,VTNR
29-04-1993,0.01754385964912286,0,VTNR
30-04-1993,0.034482758620689724,0,VTNR
03-05-1993,0.050000000000000044,1,VTNR
04-05-1993,-0.06349206349206349,0,VTNR
05-05-1993,0.0,0,VTNR
06-05-1993,0.016949152542372836,1,VTNR
07-05-1993,-0.033333333333333326,1,VTNR
10-05-1993,-0.03448275862068961,1,VTNR
11-05-1993,-0.0535714285714286,1,VTNR
12-05-1993,-0.037735849056603765,1,VTNR
13-05-1993,-0.07843137254901966,0,VTNR
14-05-1993,0.0851063829787233,0,VTNR
17-05-1993,0.03921568627450989,0,VTNR
18-05-1993,0.05660377358490565,0,VTNR
19-05-1993,0.0,0,VTNR
20-05-1993,0.017857142857142794,1,VTNR
21-05-1993,-0.03508771929824561,1,VTNR
24-05-1993,-0.018181818181818188,1,VTNR
25-05-1993,-0.07407407407407407,0,VTNR
26-05-1993,0.0,0,VTNR
27-05-1993,0.020000000000000018,0,VTNR
28-05-1993,0.0,1,VTNR
01-06-1993,-0.039215686274509776,0,VTNR
02-06-1993,0.04081632653061229,1,VTNR
03-06-1993,-0.05882352941176472,0,VTNR
04-06-1993,0.0625,0,VTNR
